source,target,distance
LG03159,LG03160,10.000
LG03160,LG03161,11.000
LG03161,LG03162,4.000
LG03162,LG03163,5.000
LG03163,LG03164,6.000
LG03164,LG03165,7.000
LG03165,LG03166,8.000
LG03166,LG03167,9.000
LG03167,LG03168,10.000
LG03168,LG03169,11.000
LG03169,LG03170,4.000
LG03170,LG03171,5.000
LG03171,LG03172,6.000
LG03172,LG03173,7.000
LG03173,LG03174,8.000
LG03174,LG03175,9.000
LG03175,LG03176,10.000
LG03176,LG03177,11.000
LG03177,LG03178,4.000
LG03178,LG03179,5.000
LG03179,LG03180,6.000
LG03180,LG03181,7.000
LG03181,LG03182,8.000
LG03182,LG03183,9.000
LG03183,LG03184,10.000
LG03184,LG03185,11.000
LG03185,LG03186,4.000
LG03186,LG03187,5.000
LG03187,LG03188,6.000
LG03188,LG03189,7.000
LG03189,LG03190,8.000
LG03190,LG03191,9.000
LG03191,LG03192,10.000
LG03192,LG03193,11.000
LG03193,LG03194,4.000
LG03194,LG03195,5.000
LG03195,LG03196,6.000
LG03196,LG03197,7.000
LG03197,LG03198,8.000
LG03198,LG03199,9.000
LG03199,LG03200,10.000
LG03200,LG03201,11.000
LG03201,LG03202,4.000
LG03202,LG03203,5.000
LG03203,LG03204,6.000
LG03204,LG03205,7.000
LG03205,LG03206,8.000
LG03206,LG03207,9.000
LG03207,LG03208,10.000
LG03208,LG03209,11.000
LG03209,LG03210,4.000
LG03210,LG03211,5.000
LG03211,LG03212,6.000
LG03212,LG03213,7.000
LG03213,LG03214,8.000
LG03214,LG03215,9.000
LG03215,LG03216,10.000
LG03216,LG03217,11.000
LG03217,LG03218,4.000
LG03218,LG03219,5.000
LG03219,LG03220,6.000
LG03220,LG03221,7.000
LG03221,LG03222,8.000
LG03222,LG03223,9.000
LG03223,LG03224,10.000
LG03224,LG03225,11.000
LG03225,LG03226,4.000
LG03226,LG03227,5.000
LG03227,LG03228,6.000
LG03228,LG03229,7.000
LG03229,LG03230,8.000
LG03230,LG03231,9.000
LG03231,LG03232,10.000
LG03232,LG03233,11.000
LG03233,LG03234,4.000
LG03234,LG03235,5.000
LG03235,LG03236,6.000
LG03236,LG03237,7.000
LG03237,LG03238,8.000
LG03238,LG03239,9.000
LG03239,LG03240,10.000
LG03240,LG03241,11.000
LG03241,LG03242,4.000
LG03242,LG03243,5.000
LG03243,LG03244,6.000
LG03244,LG03245,7.000
LG03245,LG03246,8.000
LG03246,LG03247,9.000
LG03247,LG03248,10.000
LG03248,LG03249,11.000
LG03249,LG03250,4.000
LG03250,LG03251,5.000
LG03251,LG03252,6.000
LG03252,LG03253,7.000
LG03253,LG03254,8.000
LG03254,LG03255,9.000
LG03255,LG03256,10.000
LG03256,LG03257,11.000
LG03257,LG03258,4.000
LG03258,LG03259,5.000
LG03259,LG03260,6.000
LG03260,LG03261,7.000
LG03261,LG03262,8.000
LG03262,LG03263,9.000
LG03263,LG03264,10.000
LG03264,LG03265,11.000
LG03265,LG03266,4.000
LG03266,LG03267,5.000
LG03267,LG03268,6.000
LG03268,LG03269,7.000
LG03269,LG03270,8.000
LG03270,LG03271,9.000
LG03271,LG03272,10.000
LG03272,LG03273,11.000
LG03273,LG03274,4.000
LG03274,LG03275,5.000
LG03275,LG03276,6.000
LG03276,LG03277,7.000
LG03277,LG03278,8.000
LG03278,LG03279,9.000
LG03279,LG03280,10.000
LG03280,LG03281,11.000
LG03281,LG03282,4.000
LG03282,LG03283,5.000
LG03283,LG03284,6.000
LG03284,LG03285,7.000
LG03285,LG03286,8.000
LG03286,LG03287,9.000
LG03287,LG03288,10.000
LG03288,LG03289,11.000
LG03289,LG03290,4.000
LG03290,LG03291,5.000
LG03291,LG03292,6.000
LG03292,LG03293,7.000
LG03293,LG03294,8.000
LG03294,LG03295,9.000
LG03295,LG03296,10.000
LG03296,LG03297,11.000
LG03297,LG03298,4.000
LG03298,LG03299,5.000
LG03299,LG03300,6.000
LG03300,LG03301,7.000
LG03301,LG03302,8.000
LG03302,LG03303,9.000
LG03303,LG03304,10.000
LG03304,LG03305,11.000
LG03305,LG03306,4.000
LG03306,LG03307,5.000
LG03307,LG03308,6.000
LG03308,LG03309,7.000
LG03309,LG03310,8.000
LG03310,LG03311,9.000
LG03311,LG03312,10.000
LG03312,LG03313,11.000
LG03313,LG03314,4.000
LG03314,LG03315,5.000
LG03315,LG03316,6.000
LG03316,LG03317,7.000
LG03317,LG03318,8.000
LG03318,LG03319,9.000
LG03319,LG03320,10.000
LG03320,LG03321,11.000
LG03321,LG03322,4.000
LG03322,LG03323,5.000
LG03323,LG03324,6.000
LG03324,LG03325,7.000
LG03325,LG03326,8.000
LG03326,LG03327,9.000
LG03327,LG03328,10.000
LG03328,LG03329,11.000
LG03329,LG03330,4.000
LG03330,LG03331,5.000
LG03331,LG03332,6.000
LG03332,LG03333,7.000
LG03333,LG03334,8.000
LG03334,LG03335,9.000
LG03335,LG03336,10.000
LG03336,LG03337,11.000
LG03337,LG03338,4.000
LG03338,LG03339,5.000
LG03339,LG03340,6.000
LG03340,LG03341,7.000
LG03341,LG03342,8.000
LG03342,LG03343,9.000
LG03343,LG03344,10.000
LG03344,LG03345,11.000
LG03345,LG03346,4.000
LG03346,LG03347,5.000
LG03347,LG03348,6.000
LG03348,LG03349,7.000
LG03349,LG03350,8.000
LG03350,LG03351,9.000
LG03351,LG03352,10.000
LG03352,LG03353,11.000
LG03353,LG03354,4.000
LG03354,LG03355,5.000
LG03355,LG03356,6.000
LG03356,LG03357,7.000
LG03357,LG03358,8.000
LG03358,LG03359,9.000
LG03359,LG03360,10.000
LG03360,LG03361,11.000
LG03361,LG03362,4.000
LG03362,LG03363,5.000
LG03363,LG03364,6.000
LG03364,LG03365,7.000
LG03365,LG03366,8.000
LG03366,LG03367,9.000
LG03367,LG03368,10.000
LG03368,LG03369,11.000
LG03369,LG03370,4.000
LG03370,LG03371,5.000
LG03371,LG03372,6.000
LG03372,LG03373,7.000
LG03373,LG03374,8.000
LG03374,LG03375,9.000
LG03375,LG03376,10.000
LG03376,LG03377,11.000
LG03377,LG03378,4.000
LG03378,LG03379,5.000
LG03379,LG03380,6.000
LG03380,LG03381,7.000
LG03381,LG03382,8.000
LG03382,LG03383,9.000
LG03383,LG03384,10.000
LG03384,LG03385,11.000
LG03385,LG03386,4.000
LG03386,LG03387,5.000
LG03387,LG03388,6.000
LG03388,LG03389,7.000
LG03389,LG03390,8.000
LG03390,LG03391,9.000
LG03391,LG03392,10.000
LG03392,LG03393,11.000
LG03393,LG03394,4.000
LG03394,LG03395,5.000
LG03395,LG03396,6.000
LG03396,LG03397,7.000
LG03397,LG03398,8.000
LG03398,LG03399,9.000
LG03399,LG03400,10.000
LG03400,LG03401,11.000
LG03401,LG03402,4.000
LG03402,LG03403,5.000
LG03403,LG03404,6.000
LG03404,LG03405,7.000
LG03405,LG03406,8.000
LG03406,LG03407,9.000
LG03407,LG03408,10.000
LG03408,LG03409,11.000
LG03409,LG03410,4.000
LG03410,LG03411,5.000
LG03411,LG03412,6.000
LG03412,LG03413,7.000
LG03413,LG03414,8.000
LG03414,LG03415,9.000
LG03415,LG03416,10.000
LG03416,LG03417,11.000
LG03417,LG03418,4.000
LG03418,LG03419,5.000
LG03419,LG03420,6.000
LG03420,LG03421,7.000
LG03421,LG03422,8.000
LG03422,LG03423,9.000
LG03423,LG03424,10.000
LG03424,LG03425,11.000
LG03425,LG03426,4.000
LG03426,LG03427,5.000
LG03427,LG03428,6.000
LG03428,LG03429,7.000
LG03429,LG03430,8.000
LG03430,LG03431,9.000
LG03431,LG03432,10.000
LG03432,LG03433,11.000
LG03433,LG03434,4.000
LG03434,LG03435,5.000
LG03435,LG03436,6.000
LG03436,LG03437,7.000
LG03437,LG03438,8.000
LG03438,LG03439,9.000
LG03439,LG03440,10.000
LG03440,LG03441,11.000
LG03441,LG03442,4.000
LG03442,LG03443,5.000
LG03443,LG03444,6.000
LG03444,LG03445,7.000
LG03445,LG03446,8.000
LG03446,LG03447,9.000
LG03447,LG03448,10.000
LG03448,LG03449,11.000
LG03449,LG03450,4.000
LG03450,LG03451,5.000
LG03451,LG03452,6.000
LG03452,LG03453,7.000
LG03453,LG03454,8.000
LG03454,LG03455,9.000
LG03455,LG03456,10.000
LG03456,LG03457,11.000
LG03457,LG03458,4.000
LG03458,LG03459,5.000
LG03459,LG03460,6.000
LG03460,LG03461,7.000
LG03461,LG03462,8.000
LG03462,LG03463,9.000
LG03463,LG03464,10.000
LG03464,LG03465,11.000
LG03465,LG03466,4.000
LG03466,LG03467,5.000
LG03467,LG03468,6.000
LG03468,LG03469,7.000
LG03469,LG03470,8.000
LG03470,LG03471,9.000
LG03471,LG03472,10.000
LG03472,LG03473,11.000
LG03473,LG03474,4.000
LG03474,LG03475,5.000
LG03475,LG03476,6.000
LG03476,LG03477,7.000
LG03477,LG03478,8.000
LG03478,LG03479,9.000
LG03479,LG03480,10.000
LG03480,LG03481,11.000
LG03481,LG03482,4.000
LG03482,LG03483,5.000
LG03483,LG03484,6.000
LG03484,LG03485,7.000
LG03485,LG03486,8.000
LG03486,LG03487,9.000
LG03487,LG03488,10.000
LG03488,LG03489,11.000
LG03489,LG03490,4.000
LG03490,LG03491,5.000
LG03491,LG03492,6.000
LG03492,LG03493,7.000
LG03493,LG03494,8.000
LG03494,LG03495,9.000
LG03495,LG03496,10.000
LG03496,LG03497,11.000
LG03497,LG03498,4.000
LG03498,LG03499,5.000
LG03499,LG03500,6.000
LG03500,LG03501,7.000
LG03501,LG03502,8.000
LG03502,LG03503,9.000
LG03503,LG03504,10.000
LG03504,LG03505,11.000
LG03505,LG03506,4.000
LG03506,LG03507,5.000
LG03507,LG03508,6.000
LG03508,LG03509,7.000
LG03509,LG03510,8.000
LG03510,LG03511,9.000
LG03511,LG03512,10.000
LG03512,LG03513,11.000
LG03513,LG03514,4.000
LG03514,LG03515,5.000
LG03515,LG03516,6.000
LG03516,LG03517,7.000
LG03517,LG03518,8.000
LG03518,LG03519,9.000
LG03519,LG03520,10.000
LG03520,LG03521,11.000
LG03521,LG03522,4.000
LG03522,LG03523,5.000
LG03523,LG03524,6.000
LG03524,LG03525,7.000
LG03525,LG03526,8.000
LG03526,LG03527,9.000
LG03527,LG03528,10.000
LG03528,LG03529,11.000
LG03529,LG03530,4.000
LG03530,LG03531,5.000
LG03531,LG03532,6.000
LG03532,LG03533,7.000
LG03533,LG03534,8.000
LG03534,LG03535,9.000
LG03535,LG03536,10.000
LG03536,LG03537,11.000
LG03537,LG03538,4.000
LG03538,LG03539,5.000
LG03539,LG03540,6.000
LG03540,LG03541,7.000
LG03541,LG03542,8.000
LG03542,LG03543,9.000
LG03543,LG03544,10.000
LG03544,LG03545,11.000
LG03545,LG03546,4.000
LG03546,LG03547,5.000
LG03547,LG03548,6.000
LG03548,LG03549,7.000
LG03549,LG03550,8.000
LG03550,LG03551,9.000
LG03551,LG03552,10.000
LG03552,LG03553,11.000
LG03553,LG03554,4.000
LG03554,LG03555,5.000
LG03555,LG03556,6.000
LG03556,LG03557,7.000
LG03557,LG03558,8.000
LG03558,LG03559,9.000
LG03559,LG03560,10.000
LG03560,LG03561,11.000
LG03561,LG03562,4.000
LG03562,LG03563,5.000
LG03563,LG03564,6.000
LG03564,LG03565,7.000
LG03565,LG03566,8.000
LG03566,LG03567,9.000
LG03567,LG03568,10.000
LG03568,LG03569,11.000
LG03569,LG03570,4.000
LG03570,LG03571,5.000
LG03571,LG03572,6.000
LG03572,LG03573,7.000
LG03573,LG03574,8.000
LG03574,LG03575,9.000
LG03575,LG03576,10.000
LG03576,LG03577,11.000
LG03577,LG03578,4.000
LG03578,LG03579,5.000
LG03579,LG03580,6.000
LG03580,LG03581,7.000
LG03581,LG03582,8.000
LG03582,LG03583,9.000
LG03583,LG03584,10.000
LG03584,LG03585,11.000
LG03585,LG03586,4.000
LG03586,LG03587,5.000
LG03587,LG03588,6.000
LG03588,LG03589,7.000
LG03589,LG03590,8.000
LG03590,LG03591,9.000
LG03591,LG03592,10.000
LG03592,LG03593,11.000
LG03593,LG03594,4.000
LG03594,LG03595,5.000
LG03595,LG03596,6.000
LG03596,LG03597,7.000
LG03597,LG03598,8.000
LG03598,LG03599,9.000
LG03599,LG03600,10.000
LG03600,LG03601,11.000
LG03601,LG03602,4.000
LG03602,LG03603,5.000
LG03603,LG03604,6.000
LG03604,LG03605,7.000
LG03605,LG03606,8.000
LG03606,LG03607,9.000
LG03607,LG03608,10.000
LG03608,LG03609,11.000
LG03609,LG03610,4.000
LG03610,LG03611,5.000
LG03611,LG03612,6.000
LG03612,LG03613,7.000
LG03613,LG03614,8.000
LG03614,LG03615,9.000
LG03615,LG03616,10.000
LG03616,LG03617,11.000
LG03617,LG03618,4.000
LG03618,LG03619,5.000
LG03619,LG03620,6.000
LG03620,LG03621,7.000
LG03621,LG03622,8.000
LG03622,LG03623,9.000
LG03623,LG03624,10.000
LG03624,LG03625,11.000
LG03625,LG03626,4.000
LG03626,LG03627,5.000
LG03627,LG03628,6.000
LG03628,LG03629,7.000
LG03629,LG03630,8.000
LG03630,LG03631,9.000
LG03631,LG03632,10.000
LG03632,LG03633,11.000
LG03633,LG03634,4.000
LG03634,LG03635,5.000
LG03635,LG03636,6.000
LG03636,LG03637,7.000
LG03637,LG03638,8.000
LG03638,LG03639,9.000
LG03639,LG03640,10.000
LG03640,LG03641,11.000
LG03641,LG03642,4.000
LG03642,LG03643,5.000
LG03643,LG03644,6.000
LG03644,LG03645,7.000
LG03645,LG03646,8.000
LG03646,LG03647,9.000
LG03647,LG03648,10.000
LG03648,LG03649,11.000
LG03649,LG03650,4.000
LG03650,LG03651,5.000
LG03651,LG03652,6.000
LG03652,LG03653,7.000
LG03653,LG03654,8.000
LG03654,LG03655,9.000
LG03655,LG03656,10.000
LG03656,LG03657,11.000
LG03657,LG03658,4.000
LG03658,LG03659,5.000
LG03659,LG03660,6.000
LG03660,LG03661,7.000
LG03661,LG03662,8.000
LG03662,LG03663,9.000
LG03663,LG03664,10.000
LG03664,LG03665,11.000
LG03665,LG03666,4.000
LG03666,LG03667,5.000
LG03667,LG03668,6.000
LG03668,LG03669,7.000
LG03669,LG03670,8.000
LG03670,LG03671,9.000
LG03671,LG03672,10.000
LG03672,LG03673,11.000
LG03673,LG03674,4.000
LG03674,LG03675,5.000
LG03675,LG03676,6.000
LG03676,LG03677,7.000
LG03677,LG03678,8.000
LG03678,LG03679,9.000
LG03679,LG03680,10.000
LG03680,LG03681,11.000
LG03681,LG03682,4.000
LG03682,LG03683,5.000
LG03683,LG03684,6.000
LG03684,LG03685,7.000
LG03685,LG03686,8.000
LG03686,LG03687,9.000
LG03687,LG03688,10.000
LG03688,LG03689,11.000
LG03689,LG03690,4.000
LG03690,LG03691,5.000
LG03691,LG03692,6.000
LG03692,LG03693,7.000
LG03693,LG03694,8.000
LG03694,LG03695,9.000
LG03695,LG03696,10.000
LG03696,LG03697,11.000
LG03697,LG03698,4.000
LG03698,LG03699,5.000
LG03699,LG03700,6.000
LG03700,LG03701,7.000
LG03701,LG03702,8.000
LG03702,LG03703,9.000
LG03703,LG03704,10.000
LG03704,LG03705,11.000
LG03705,LG03706,4.000
LG03706,LG03707,5.000
LG03707,LG03708,6.000
LG03708,LG03709,7.000
LG03709,LG03710,8.000
LG03710,LG03711,9.000
LG03711,LG03712,10.000
LG03712,LG03713,11.000
LG03713,LG03714,4.000
LG03714,LG03715,5.000
LG03715,LG03716,6.000
LG03716,LG03717,7.000
LG03717,LG03718,8.000
LG03718,LG03719,9.000
LG03719,LG03720,10.000
LG03720,LG03721,11.000
LG03721,LG03722,4.000
LG03722,LG03723,5.000
LG03723,LG03724,6.000
LG03724,LG03725,7.000
LG03725,LG03726,8.000
LG03726,LG03727,9.000
LG03727,LG03728,10.000
LG03728,LG03729,11.000
LG03729,LG03730,4.000
LG03730,LG03731,5.000
LG03731,LG03732,6.000
LG03732,LG03733,7.000
LG03733,LG03734,8.000
LG03734,LG03735,9.000
LG03735,LG03736,10.000
LG03736,LG03737,11.000
LG03737,LG03738,4.000
LG03738,LG03739,5.000
LG03739,LG03740,6.000
LG03740,LG03741,7.000
LG03741,LG03742,8.000
LG03742,LG03743,9.000
LG03743,LG03744,10.000
LG03744,LG03745,11.000
LG03745,LG03746,4.000
LG03746,LG03747,5.000
LG03747,LG03748,6.000
LG03748,LG03749,7.000
LG03749,LG03750,8.000
LG03750,LG03751,9.000
LG03751,LG03752,10.000
LG03752,LG03753,11.000
LG03753,LG03754,4.000
LG03754,LG03755,5.000
LG03755,LG03756,6.000
LG03756,LG03757,7.000
LG03757,LG03758,8.000
LG03758,LG03759,9.000
LG03759,LG03760,10.000
LG03760,LG03761,11.000
LG03761,LG03762,4.000
LG03762,LG03763,5.000
LG03763,LG03764,6.000
LG03764,LG03765,7.000
LG03765,LG03766,8.000
LG03766,LG03767,9.000
LG03767,LG03768,10.000
LG03768,LG03769,11.000
LG03769,LG03770,4.000
LG03770,LG03771,5.000
LG03771,LG03772,6.000
LG03772,LG03773,7.000
LG03773,LG03774,8.000
LG03774,LG03775,9.000
LG03775,LG03776,10.000
LG03776,LG03777,11.000
LG03777,LG03778,4.000
LG03778,LG03779,5.000
LG03779,LG03780,6.000
LG03780,LG03781,7.000
LG03781,LG03782,8.000
LG03782,LG03783,9.000
LG03783,LG03784,10.000
LG03784,LG03785,11.000
LG03785,LG03786,4.000
LG03786,LG03787,5.000
LG03787,LG03788,6.000
LG03788,LG03789,7.000
LG03789,LG03790,8.000
LG03790,LG03791,9.000
LG03791,LG03792,10.000
LG03792,LG03793,11.000
LG03793,LG03794,4.000
LG03794,LG03795,5.000
LG03795,LG03796,6.000
LG03796,LG03797,7.000
LG03797,LG03798,8.000
LG03798,LG03799,9.000
LG03799,LG03800,10.000
LG03800,LG03801,11.000
LG03801,LG03802,4.000
LG03802,LG03803,5.000
LG03803,LG03804,6.000
LG03804,LG03805,7.000
LG03805,LG03806,8.000
LG03806,LG03807,9.000
LG03807,LG03808,10.000
LG03808,LG03809,11.000
LG03809,LG03810,4.000
LG03810,LG03811,5.000
LG03811,LG03812,6.000
LG03812,LG03813,7.000
LG03813,LG03814,8.000
LG03814,LG03815,9.000
LG03815,LG03816,10.000
LG03816,LG03817,11.000
LG03817,LG03818,4.000
LG03818,LG03819,5.000
LG03819,LG03820,6.000
LG03820,LG03821,7.000
LG03821,LG03822,8.000
LG03822,LG03823,9.000
LG03823,LG03824,10.000
LG03824,LG03825,11.000
LG03825,LG03826,4.000
LG03826,LG03827,5.000
LG03827,LG03828,6.000
LG03828,LG03829,7.000
LG03829,LG03830,8.000
LG03830,LG03831,9.000
LG03831,LG03832,10.000
LG03832,LG03833,11.000
LG03833,LG03834,4.000
LG03834,LG03835,5.000
LG03835,LG03836,6.000
LG03836,LG03837,7.000
LG03837,LG03838,8.000
LG03838,LG03839,9.000
LG03839,LG03840,10.000
LG03840,LG03841,11.000
LG03841,LG03842,4.000
LG03842,LG03843,5.000
LG03843,LG03844,6.000
LG03844,LG03845,7.000
LG03845,LG03846,8.000
LG03846,LG03847,9.000
LG03847,LG03848,10.000
LG03848,LG03849,11.000
LG03849,LG03850,4.000
LG03850,LG03851,5.000
LG03851,LG03852,6.000
LG03852,LG03853,7.000
LG03853,LG03854,8.000
LG03854,LG03855,9.000
LG03855,LG03856,10.000
LG03856,LG03857,11.000
LG03857,LG03858,4.000
LG03858,LG03859,5.000
LG03859,LG03860,6.000
LG03860,LG03861,7.000
LG03861,LG03862,8.000
LG03862,LG03863,9.000
LG03863,LG03864,10.000
LG03864,LG03865,11.000
LG03865,LG03866,4.000
LG03866,LG03867,5.000
LG03867,LG03868,6.000
LG03868,LG03869,7.000
LG03869,LG03870,8.000
LG03870,LG03871,9.000
LG03871,LG03872,10.000
LG03872,LG03873,11.000
LG03873,LG03874,4.000
LG03874,LG03875,5.000
LG03875,LG03876,6.000
LG03876,LG03877,7.000
LG03877,LG03878,8.000
LG03878,LG03879,9.000
LG03879,LG03880,10.000
LG03880,LG03881,11.000
LG03881,LG03882,4.000
LG03882,LG03883,5.000
LG03883,LG03884,6.000
LG03884,LG03885,7.000
LG03885,LG03886,8.000
LG03886,LG03887,9.000
LG03887,LG03888,10.000
LG03888,LG03889,11.000
LG03889,LG03890,4.000
LG03890,LG03891,5.000
LG03891,LG03892,6.000
LG03892,LG03893,7.000
LG03893,LG03894,8.000
LG03894,LG03895,9.000
LG03895,LG03896,10.000
LG03896,LG03897,11.000
LG03897,LG03898,4.000
LG03898,LG03899,5.000
LG03899,LG03900,6.000
LG03900,LG03901,7.000
LG03901,LG03902,8.000
LG03902,LG03903,9.000
LG03903,LG03904,10.000
LG03904,LG03905,11.000
LG03905,LG03906,4.000
LG03906,LG03907,5.000
LG03907,LG03908,6.000
LG03908,LG03909,7.000
LG03909,LG03910,8.000
LG03910,LG03911,9.000
LG03911,LG03912,10.000
LG03912,LG03913,11.000
LG03913,LG03914,4.000
LG03914,LG03915,5.000
LG03915,LG03916,6.000
LG03916,LG03917,7.000
LG03917,LG03918,8.000
LG03918,LG03919,9.000
LG03919,LG03920,10.000
LG03920,LG03921,11.000
LG03921,LG03922,4.000
LG03922,LG03923,5.000
LG03923,LG03924,6.000
LG03924,LG03925,7.000
LG03925,LG03926,8.000
LG03926,LG03927,9.000
LG03927,LG03928,10.000
LG03928,LG03929,11.000
LG03929,LG03930,4.000
LG03930,LG03931,5.000
LG03931,LG03932,6.000
LG03932,LG03933,7.000
LG03933,LG03934,8.000
LG03934,LG03935,9.000
LG03935,LG03936,10.000
LG03936,LG03937,11.000
LG03937,LG03938,4.000
LG03938,LG03939,5.000
LG03939,LG03940,6.000
LG03940,LG03941,7.000
LG03941,LG03942,8.000
LG03942,LG03943,9.000
LG03943,LG03944,10.000
LG03944,LG03945,11.000
LG03945,LG03946,4.000
LG03946,LG03947,5.000
LG03947,LG03948,6.000
LG03948,LG03949,7.000
LG03949,LG03950,8.000
LG03950,LG03951,9.000
LG03951,LG03952,10.000
LG03952,LG03953,11.000
LG03953,LG03954,4.000
LG03954,LG03955,5.000
LG03955,LG03956,6.000
LG03956,LG03957,7.000
LG03957,LG03958,8.000
LG03958,LG03959,9.000
LG03959,LG03960,10.000
LG03960,LG03961,11.000
LG03961,LG03962,4.000
LG03962,LG03963,5.000
LG03963,LG03964,6.000
LG03964,LG03965,7.000
LG03965,LG03966,8.000
LG03966,LG03967,9.000
LG03967,LG03968,10.000
LG03968,LG03969,11.000
LG03969,LG03970,4.000
LG03970,LG03971,5.000
LG03971,LG03972,6.000
LG03972,LG03973,7.000
LG03973,LG03974,8.000
LG03974,LG03975,9.000
LG03975,LG03976,10.000
LG03976,LG03977,11.000
LG03977,LG03978,4.000
LG03978,LG03979,5.000
LG03979,LG03980,6.000
LG03980,LG03981,7.000
LG03981,LG03982,8.000
LG03982,LG03983,9.000
LG03983,LG03984,10.000
LG03984,LG03985,11.000
LG03985,LG03986,4.000
LG03986,LG03987,5.000
LG03987,LG03988,6.000
LG03988,LG03989,7.000
LG03989,LG03990,8.000
LG03990,LG03991,9.000
LG03991,LG03992,10.000
LG03992,LG03993,11.000
LG03993,LG03994,4.000
LG03994,LG03995,5.000
LG03995,LG03996,6.000
LG03996,LG03997,7.000
LG03997,LG03998,8.000
LG03998,LG03999,9.000
LG03999,LG04000,10.000
LG04000,LG04001,11.000
LG04001,LG04002,4.000
LG04002,LG04003,5.000
LG04003,LG04004,6.000
LG04004,LG04005,7.000
LG04005,LG04006,8.000
LG04006,LG04007,9.000
LG04007,LG04008,10.000
LG04008,LG04009,11.000
LG04009,LG04010,4.000
LG04010,LG04011,5.000
LG04011,LG04012,6.000
LG04012,LG04013,7.000
LG04013,LG04014,8.000
LG04014,LG04015,9.000
LG04015,LG04016,10.000
LG04016,LG04017,11.000
LG04017,LG04018,4.000
LG04018,LG04019,5.000
LG04019,LG04020,6.000
LG04020,LG04021,7.000
LG04021,LG04022,8.000
LG04022,LG04023,9.000
LG04023,LG04024,10.000
LG04024,LG04025,11.000
LG04025,LG04026,4.000
LG04026,LG04027,5.000
LG04027,LG04028,6.000
LG04028,LG04029,7.000
LG04029,LG04030,8.000
LG04030,LG04031,9.000
LG04031,LG04032,10.000
LG04032,LG04033,11.000
LG04033,LG04034,4.000
LG04034,LG04035,5.000
LG04035,LG04036,6.000
LG04036,LG04037,7.000
LG04037,LG04038,8.000
LG04038,LG04039,9.000
LG04039,LG04040,10.000
LG04040,LG04041,11.000
LG04041,LG04042,4.000
LG04042,LG04043,5.000
LG04043,LG04044,6.000
LG04044,LG04045,7.000
LG04045,LG04046,8.000
LG04046,LG04047,9.000
LG04047,LG04048,10.000
LG04048,LG04049,11.000
LG04049,LG04050,4.000
LG04050,LG04051,5.000
LG04051,LG04052,6.000
LG04052,LG04053,7.000
LG04053,LG04054,8.000
LG04054,LG04055,9.000
LG04055,LG04056,10.000
LG04056,LG04057,11.000
LG04057,LG04058,4.000
LG04058,LG04059,5.000
LG04059,LG04060,6.000
LG04060,LG04061,7.000
LG04061,LG04062,8.000
LG04062,LG04063,9.000
LG04063,LG04064,10.000
LG04064,LG04065,11.000
LG04065,LG04066,4.000
LG04066,LG04067,5.000
LG04067,LG04068,6.000
LG04068,LG04069,7.000
LG04069,LG04070,8.000
LG04070,LG04071,9.000
LG04071,LG04072,10.000
LG04072,LG04073,11.000
LG04073,LG04074,4.000
LG04074,LG04075,5.000
LG04075,LG04076,6.000
LG04076,LG04077,7.000
LG04077,LG04078,8.000
LG04078,LG04079,9.000
LG04079,LG04080,10.000
LG04080,LG04081,11.000
LG04081,LG04082,4.000
LG04082,LG04083,5.000
LG04083,LG04084,6.000
LG04084,LG04085,7.000
LG04085,LG04086,8.000
LG04086,LG04087,9.000
LG04087,LG04088,10.000
LG04088,LG04089,11.000
LG04089,LG04090,4.000
LG04090,LG04091,5.000
LG04091,LG04092,6.000
LG04092,LG04093,7.000
LG04093,LG04094,8.000
LG04094,LG04095,9.000
LG04095,LG04096,10.000
LG04096,LG04097,11.000
LG04097,LG04098,4.000
LG04098,LG04099,5.000
LG04099,LG04100,6.000
LG04100,LG04101,7.000
LG04101,LG04102,8.000
LG04102,LG04103,9.000
LG04103,LG04104,10.000
LG04104,LG04105,11.000
LG04105,LG04106,4.000
LG04106,LG04107,5.000
LG04107,LG04108,6.000
LG04108,LG04109,7.000
LG04109,LG04110,8.000
LG04110,LG04111,9.000
LG04111,LG04112,10.000
LG04112,LG04113,11.000
LG04113,LG04114,4.000
LG04114,LG04115,5.000
LG04115,LG04116,6.000
LG04116,LG04117,7.000
LG04117,LG04118,8.000
LG04118,LG04119,9.000
LG04119,LG04120,10.000
LG04120,LG04121,11.000
LG04121,LG04122,4.000
LG04122,LG04123,5.000
LG04123,LG04124,6.000
LG04124,LG04125,7.000
LG04125,LG04126,8.000
LG04126,LG04127,9.000
LG04127,LG04128,10.000
LG04128,LG04129,11.000
LG04129,LG04130,4.000
LG04130,LG04131,5.000
LG04131,LG04132,6.000
LG04132,LG04133,7.000
LG04133,LG04134,8.000
LG04134,LG04135,9.000
LG04135,LG04136,10.000
LG04136,LG04137,11.000
LG04137,LG04138,4.000
LG04138,LG04139,5.000
LG04139,LG04140,6.000
LG04140,LG04141,7.000
LG04141,LG04142,8.000
LG04142,LG04143,9.000
LG04143,LG04144,10.000
LG04144,LG04145,11.000
LG04145,LG04146,4.000
LG04146,LG04147,5.000
LG04147,LG04148,6.000
LG04148,LG04149,7.000
LG04149,LG04150,8.000
LG04150,LG04151,9.000
LG04151,LG04152,10.000
LG04152,LG04153,11.000
LG04153,LG04154,4.000
LG04154,LG04155,5.000
LG04155,LG04156,6.000
LG04156,LG04157,7.000
LG04157,LG04158,8.000
