source,target,distance
SG05065,SG05066,4.000
SG05066,SG05067,5.000
SG05067,SG05068,6.000
SG05068,SG05069,7.000
SG05069,SG05070,8.000
SG05070,SG05071,9.000
SG05071,SG05072,10.000
SG05072,SG05073,11.000
SG05073,SG05074,4.000
SG05074,SG05075,5.000
SG05075,SG05076,6.000
SG05076,SG05077,7.000
SG05077,SG05078,8.000
SG05078,SG05079,9.000
SG05079,SG05080,10.000
SG05080,SG05081,11.000
SG05081,SG05082,4.000
SG05082,SG05083,5.000
SG05083,SG05084,6.000
SG05084,SG05085,7.000
SG05085,SG05086,8.000
SG05086,SG05087,9.000
SG05087,SG05088,10.000
SG05088,SG05089,11.000
SG05089,SG05090,4.000
SG05090,SG05091,5.000
SG05091,SG05092,6.000
SG05092,SG05093,7.000
SG05093,SG05094,8.000
SG05094,SG05095,9.000
SG05095,SG05096,10.000
SG05096,SG05097,11.000
SG05097,SG05098,4.000
SG05098,SG05099,5.000
SG05099,SG05100,6.000
SG05100,SG05101,7.000
SG05101,SG05102,8.000
SG05102,SG05103,9.000
SG05103,SG05104,10.000
SG05104,SG05105,11.000
SG05105,SG05106,4.000
SG05106,SG05107,5.000
SG05107,SG05108,6.000
SG05108,SG05109,7.000
SG05109,SG05110,8.000
SG05110,SG05111,9.000
SG05111,SG05112,10.000
SG05112,SG05113,11.000
SG05113,SG05114,4.000
SG05114,SG05115,5.000
SG05115,SG05116,6.000
SG05116,SG05117,7.000
SG05117,SG05118,8.000
SG05118,SG05119,9.000
SG05119,SG05120,10.000
SG05120,SG05121,11.000
SG05121,SG05122,4.000
SG05122,SG05123,5.000
SG05123,SG05124,6.000
SG05124,SG05125,7.000
SG05125,SG05126,8.000
SG05126,SG05127,9.000
SG05127,SG05128,10.000
SG05128,SG05129,11.000
SG05129,SG05130,4.000
SG05130,SG05131,5.000
SG05131,SG05132,6.000
SG05132,SG05133,7.000
SG05133,SG05134,8.000
SG05134,SG05135,9.000
SG05135,SG05136,10.000
SG05136,SG05137,11.000
SG05137,SG05138,4.000
SG05138,SG05139,5.000
SG05139,SG05140,6.000
SG05140,SG05141,7.000
SG05141,SG05142,8.000
SG05142,SG05143,9.000
SG05143,SG05144,10.000
SG05144,SG05145,11.000
SG05145,SG05146,4.000
SG05146,SG05147,5.000
SG05147,SG05148,6.000
SG05148,SG05149,7.000
SG05149,SG05150,8.000
SG05150,SG05151,9.000
SG05151,SG05152,10.000
SG05152,SG05153,11.000
SG05153,SG05154,4.000
SG05154,SG05155,5.000
SG05155,SG05156,6.000
SG05156,SG05157,7.000
SG05157,SG05158,8.000
SG05158,SG05159,9.000
SG05159,SG05160,10.000
SG05160,SG05161,11.000
SG05161,SG05162,4.000
SG05162,SG05163,5.000
SG05163,SG05164,6.000
SG05164,SG05165,7.000
SG05165,SG05166,8.000
SG05166,SG05167,9.000
SG05167,SG05168,10.000
SG05168,SG05169,11.000
SG05169,SG05170,4.000
SG05170,SG05171,5.000
SG05171,SG05172,6.000
SG05172,SG05173,7.000
SG05173,SG05174,8.000
SG05174,SG05175,9.000
SG05175,SG05176,10.000
SG05176,SG05177,11.000
SG05177,SG05178,4.000
SG05178,SG05179,5.000
SG05179,SG05180,6.000
SG05180,SG05181,7.000
SG05181,SG05182,8.000
SG05182,SG05183,9.000
SG05183,SG05184,10.000
SG05184,SG05185,11.000
SG05185,SG05186,4.000
SG05186,SG05187,5.000
SG05187,SG05188,6.000
SG05188,SG05189,7.000
SG05189,SG05190,8.000
SG05190,SG05191,9.000
SG05191,SG05192,10.000
SG05192,SG05193,11.000
SG05193,SG05194,4.000
SG05194,SG05195,5.000
SG05195,SG05196,6.000
SG05196,SG05197,7.000
SG05197,SG05198,8.000
SG05198,SG05199,9.000
SG05199,SG05200,10.000
SG05200,SG05201,11.000
SG05201,SG05202,4.000
SG05202,SG05203,5.000
SG05203,SG05204,6.000
SG05204,SG05205,7.000
SG05205,SG05206,8.000
SG05206,SG05207,9.000
SG05207,SG05208,10.000
SG05208,SG05209,11.000
SG05209,SG05210,4.000
SG05210,SG05211,5.000
SG05211,SG05212,6.000
SG05212,SG05213,7.000
SG05213,SG05214,8.000
SG05214,SG05215,9.000
SG05215,SG05216,10.000
SG05216,SG05217,11.000
SG05217,SG05218,4.000
SG05218,SG05219,5.000
SG05219,SG05220,6.000
SG05220,SG05221,7.000
SG05221,SG05222,8.000
SG05222,SG05223,9.000
SG05223,SG05224,10.000
SG05224,SG05225,11.000
SG05225,SG05226,4.000
SG05226,SG05227,5.000
SG05227,SG05228,6.000
SG05228,SG05229,7.000
SG05229,SG05230,8.000
SG05230,SG05231,9.000
SG05231,SG05232,10.000
SG05232,SG05233,11.000
SG05233,SG05234,4.000
SG05234,SG05235,5.000
SG05235,SG05236,6.000
SG05236,SG05237,7.000
SG05237,SG05238,8.000
SG05238,SG05239,9.000
SG05239,SG05240,10.000
SG05240,SG05241,11.000
SG05241,SG05242,4.000
SG05242,SG05243,5.000
SG05243,SG05244,6.000
SG05244,SG05245,7.000
SG05245,SG05246,8.000
SG05246,SG05247,9.000
SG05247,SG05248,10.000
SG05248,SG05249,11.000
SG05249,SG05250,4.000
SG05250,SG05251,5.000
SG05251,SG05252,6.000
SG05252,SG05253,7.000
SG05253,SG05254,8.000
SG05254,SG05255,9.000
SG05255,SG05256,10.000
SG05256,SG05257,11.000
SG05257,SG05258,4.000
SG05258,SG05259,5.000
SG05259,SG05260,6.000
SG05260,SG05261,7.000
SG05261,SG05262,8.000
SG05262,SG05263,9.000
SG05263,SG05264,10.000
SG05264,SG05265,11.000
SG05265,SG05266,4.000
SG05266,SG05267,5.000
SG05267,SG05268,6.000
SG05268,SG05269,7.000
SG05269,SG05270,8.000
SG05270,SG05271,9.000
SG05271,SG05272,10.000
SG05272,SG05273,11.000
SG05273,SG05274,4.000
SG05274,SG05275,5.000
SG05275,SG05276,6.000
SG05276,SG05277,7.000
SG05277,SG05278,8.000
SG05278,SG05279,9.000
SG05279,SG05280,10.000
SG05280,SG05281,11.000
SG05281,SG05282,4.000
SG05282,SG05283,5.000
SG05283,SG05284,6.000
SG05284,SG05285,7.000
SG05285,SG05286,8.000
SG05286,SG05287,9.000
SG05287,SG05288,10.000
SG05288,SG05289,11.000
SG05289,SG05290,4.000
SG05290,SG05291,5.000
SG05291,SG05292,6.000
SG05292,SG05293,7.000
SG05293,SG05294,8.000
SG05294,SG05295,9.000
SG05295,SG05296,10.000
SG05296,SG05297,11.000
SG05297,SG05298,4.000
SG05298,SG05299,5.000
SG05299,SG05300,6.000
SG05300,SG05301,7.000
SG05301,SG05302,8.000
SG05302,SG05303,9.000
SG05303,SG05304,10.000
SG05304,SG05305,11.000
SG05305,SG05306,4.000
SG05306,SG05307,5.000
SG05307,SG05308,6.000
SG05308,SG05309,7.000
SG05309,SG05310,8.000
SG05310,SG05311,9.000
SG05311,SG05312,10.000
SG05312,SG05313,11.000
SG05313,SG05314,4.000
SG05314,SG05315,5.000
SG05315,SG05316,6.000
SG05316,SG05317,7.000
SG05317,SG05318,8.000
SG05318,SG05319,9.000
SG05319,SG05320,10.000
SG05320,SG05321,11.000
SG05321,SG05322,4.000
SG05322,SG05323,5.000
SG05323,SG05324,6.000
SG05324,SG05325,7.000
SG05325,SG05326,8.000
SG05326,SG05327,9.000
SG05327,SG05328,10.000
SG05328,SG05329,11.000
SG05329,SG05330,4.000
SG05330,SG05331,5.000
SG05331,SG05332,6.000
SG05332,SG05333,7.000
SG05333,SG05334,8.000
SG05334,SG05335,9.000
SG05335,SG05336,10.000
SG05336,SG05337,11.000
SG05337,SG05338,4.000
SG05338,SG05339,5.000
SG05339,SG05340,6.000
SG05340,SG05341,7.000
SG05341,SG05342,8.000
SG05342,SG05343,9.000
SG05343,SG05344,10.000
SG05344,SG05345,11.000
SG05345,SG05346,4.000
SG05346,SG05347,5.000
SG05347,SG05348,6.000
SG05348,SG05349,7.000
SG05349,SG05350,8.000
SG05350,SG05351,9.000
SG05351,SG05352,10.000
SG05352,SG05353,11.000
SG05353,SG05354,4.000
SG05354,SG05355,5.000
SG05355,SG05356,6.000
SG05356,SG05357,7.000
SG05357,SG05358,8.000
SG05358,SG05359,9.000
SG05359,SG05360,10.000
SG05360,SG05361,11.000
SG05361,SG05362,4.000
SG05362,SG05363,5.000
SG05363,SG05364,6.000
SG05364,SG05365,7.000
SG05365,SG05366,8.000
SG05366,SG05367,9.000
SG05367,SG05368,10.000
SG05368,SG05369,11.000
SG05369,SG05370,4.000
SG05370,SG05371,5.000
SG05371,SG05372,6.000
SG05372,SG05373,7.000
SG05373,SG05374,8.000
SG05374,SG05375,9.000
SG05375,SG05376,10.000
SG05376,SG05377,11.000
SG05377,SG05378,4.000
SG05378,SG05379,5.000
SG05379,SG05380,6.000
SG05380,SG05381,7.000
SG05381,SG05382,8.000
SG05382,SG05383,9.000
SG05383,SG05384,10.000
SG05384,SG05385,11.000
SG05385,SG05386,4.000
SG05386,SG05387,5.000
SG05387,SG05388,6.000
SG05388,SG05389,7.000
SG05389,SG05390,8.000
SG05390,SG05391,9.000
SG05391,SG05392,10.000
SG05392,SG05393,11.000
SG05393,SG05394,4.000
SG05394,SG05395,5.000
SG05395,SG05396,6.000
SG05396,SG05397,7.000
SG05397,SG05398,8.000
SG05398,SG05399,9.000
SG05399,SG05400,10.000
SG05400,SG05401,11.000
SG05401,SG05402,4.000
SG05402,SG05403,5.000
SG05403,SG05404,6.000
SG05404,SG05405,7.000
SG05405,SG05406,8.000
SG05406,SG05407,9.000
SG05407,SG05408,10.000
SG05408,SG05409,11.000
SG05409,SG05410,4.000
SG05410,SG05411,5.000
SG05411,SG05412,6.000
SG05412,SG05413,7.000
SG05413,SG05414,8.000
SG05414,SG05415,9.000
SG05415,SG05416,10.000
SG05416,SG05417,11.000
SG05417,SG05418,4.000
SG05418,SG05419,5.000
SG05419,SG05420,6.000
SG05420,SG05421,7.000
SG05421,SG05422,8.000
SG05422,SG05423,9.000
SG05423,SG05424,10.000
SG05424,SG05425,11.000
SG05425,SG05426,4.000
SG05426,SG05427,5.000
SG05427,SG05428,6.000
SG05428,SG05429,7.000
SG05429,SG05430,8.000
SG05430,SG05431,9.000
SG05431,SG05432,10.000
SG05432,SG05433,11.000
SG05433,SG05434,4.000
SG05434,SG05435,5.000
SG05435,SG05436,6.000
SG05436,SG05437,7.000
SG05437,SG05438,8.000
SG05438,SG05439,9.000
SG05439,SG05440,10.000
SG05440,SG05441,11.000
SG05441,SG05442,4.000
SG05442,SG05443,5.000
SG05443,SG05444,6.000
SG05444,SG05445,7.000
SG05445,SG05446,8.000
SG05446,SG05447,9.000
SG05447,SG05448,10.000
SG05448,SG05449,11.000
SG05449,SG05450,4.000
SG05450,SG05451,5.000
SG05451,SG05452,6.000
SG05452,SG05453,7.000
SG05453,SG05454,8.000
SG05454,SG05455,9.000
SG05455,SG05456,10.000
SG05456,SG05457,11.000
SG05457,SG05458,4.000
SG05458,SG05459,5.000
SG05459,SG05460,6.000
SG05460,SG05461,7.000
SG05461,SG05462,8.000
SG05462,SG05463,9.000
SG05463,SG05464,10.000
SG05464,SG05465,11.000
SG05465,SG05466,4.000
SG05466,SG05467,5.000
SG05467,SG05468,6.000
SG05468,SG05469,7.000
SG05469,SG05470,8.000
SG05470,SG05471,9.000
SG05471,SG05472,10.000
SG05472,SG05473,11.000
SG05473,SG05474,4.000
SG05474,SG05475,5.000
SG05475,SG05476,6.000
SG05476,SG05477,7.000
SG05477,SG05478,8.000
SG05478,SG05479,9.000
SG05479,SG05480,10.000
SG05480,SG05481,11.000
SG05481,SG05482,4.000
SG05482,SG05483,5.000
SG05483,SG05484,6.000
SG05484,SG05485,7.000
SG05485,SG05486,8.000
SG05486,SG05487,9.000
SG05487,SG05488,10.000
SG05488,SG05489,11.000
SG05489,SG05490,4.000
SG05490,SG05491,5.000
SG05491,SG05492,6.000
SG05492,SG05493,7.000
SG05493,SG05494,8.000
SG05494,SG05495,9.000
SG05495,SG05496,10.000
SG05496,SG05497,11.000
SG05497,SG05498,4.000
SG05498,SG05499,5.000
SG05499,SG05500,6.000
SG05500,SG05501,7.000
SG05501,SG05502,8.000
SG05502,SG05503,9.000
SG05503,SG05504,10.000
SG05504,SG05505,11.000
SG05505,SG05506,4.000
SG05506,SG05507,5.000
SG05507,SG05508,6.000
SG05508,SG05509,7.000
SG05509,SG05510,8.000
SG05510,SG05511,9.000
SG05511,SG05512,10.000
SG05512,SG05513,11.000
SG05513,SG05514,4.000
SG05514,SG05515,5.000
SG05515,SG05516,6.000
SG05516,SG05517,7.000
SG05517,SG05518,8.000
SG05518,SG05519,9.000
SG05519,SG05520,10.000
SG05520,SG05521,11.000
SG05521,SG05522,4.000
SG05522,SG05523,5.000
SG05523,SG05524,6.000
SG05524,SG05525,7.000
SG05525,SG05526,8.000
SG05526,SG05527,9.000
SG05527,SG05528,10.000
SG05528,SG05529,11.000
SG05529,SG05530,4.000
SG05530,SG05531,5.000
SG05531,SG05532,6.000
SG05532,SG05533,7.000
SG05533,SG05534,8.000
SG05534,SG05535,9.000
SG05535,SG05536,10.000
SG05536,SG05537,11.000
SG05537,SG05538,4.000
SG05538,SG05539,5.000
SG05539,SG05540,6.000
SG05540,SG05541,7.000
SG05541,SG05542,8.000
SG05542,SG05543,9.000
SG05543,SG05544,10.000
SG05544,SG05545,11.000
SG05545,SG05546,4.000
SG05546,SG05547,5.000
SG05547,SG05548,6.000
SG05548,SG05549,7.000
SG05549,SG05550,8.000
SG05550,SG05551,9.000
SG05551,SG05552,10.000
SG05552,SG05553,11.000
SG05553,SG05554,4.000
SG05554,SG05555,5.000
SG05555,SG05556,6.000
SG05556,SG05557,7.000
SG05557,SG05558,8.000
SG05558,SG05559,9.000
SG05559,SG05560,10.000
SG05560,SG05561,11.000
SG05561,SG05562,4.000
SG05562,SG05563,5.000
SG05563,SG05564,6.000
SG05564,SG05565,7.000
SG05565,SG05566,8.000
SG05566,SG05567,9.000
SG05567,SG05568,10.000
SG05568,SG05569,11.000
SG05569,SG05570,4.000
SG05570,SG05571,5.000
SG05571,SG05572,6.000
SG05572,SG05573,7.000
SG05573,SG05574,8.000
SG05574,SG05575,9.000
SG05575,SG05576,10.000
SG05576,SG05577,11.000
SG05577,SG05578,4.000
SG05578,SG05579,5.000
SG05579,SG05580,6.000
SG05580,SG05581,7.000
SG05581,SG05582,8.000
SG05582,SG05583,9.000
SG05583,SG05584,10.000
SG05584,SG05585,11.000
SG05585,SG05586,4.000
SG05586,SG05587,5.000
SG05587,SG05588,6.000
SG05588,SG05589,7.000
SG05589,SG05590,8.000
SG05590,SG05591,9.000
SG05591,SG05592,10.000
SG05592,SG05593,11.000
SG05593,SG05594,4.000
SG05594,SG05595,5.000
SG05595,SG05596,6.000
SG05596,SG05597,7.000
SG05597,SG05598,8.000
SG05598,SG05599,9.000
SG05599,SG05600,10.000
SG05600,SG05601,11.000
SG05601,SG05602,4.000
SG05602,SG05603,5.000
SG05603,SG05604,6.000
SG05604,SG05605,7.000
SG05605,SG05606,8.000
SG05606,SG05607,9.000
SG05607,SG05608,10.000
SG05608,SG05609,11.000
SG05609,SG05610,4.000
SG05610,SG05611,5.000
SG05611,SG05612,6.000
SG05612,SG05613,7.000
SG05613,SG05614,8.000
SG05614,SG05615,9.000
SG05615,SG05616,10.000
SG05616,SG05617,11.000
SG05617,SG05618,4.000
SG05618,SG05619,5.000
SG05619,SG05620,6.000
SG05620,SG05621,7.000
SG05621,SG05622,8.000
SG05622,SG05623,9.000
SG05623,SG05624,10.000
SG05624,SG05625,11.000
SG05625,SG05626,4.000
SG05626,SG05627,5.000
SG05627,SG05628,6.000
SG05628,SG05629,7.000
SG05629,SG05630,8.000
SG05630,SG05631,9.000
SG05631,SG05632,10.000
SG05632,SG05633,11.000
SG05633,SG05634,4.000
SG05634,SG05635,5.000
SG05635,SG05636,6.000
SG05636,SG05637,7.000
SG05637,SG05638,8.000
SG05638,SG05639,9.000
SG05639,SG05640,10.000
SG05640,SG05641,11.000
SG05641,SG05642,4.000
SG05642,SG05643,5.000
SG05643,SG05644,6.000
SG05644,SG05645,7.000
SG05645,SG05646,8.000
SG05646,SG05647,9.000
SG05647,SG05648,10.000
SG05648,SG05649,11.000
SG05649,SG05650,4.000
SG05650,SG05651,5.000
SG05651,SG05652,6.000
SG05652,SG05653,7.000
SG05653,SG05654,8.000
SG05654,SG05655,9.000
SG05655,SG05656,10.000
SG05656,SG05657,11.000
SG05657,SG05658,4.000
SG05658,SG05659,5.000
SG05659,SG05660,6.000
SG05660,SG05661,7.000
SG05661,SG05662,8.000
SG05662,SG05663,9.000
SG05663,SG05664,10.000
SG05664,SG05665,11.000
SG05665,SG05666,4.000
SG05666,SG05667,5.000
SG05667,SG05668,6.000
SG05668,SG05669,7.000
SG05669,SG05670,8.000
SG05670,SG05671,9.000
SG05671,SG05672,10.000
SG05672,SG05673,11.000
SG05673,SG05674,4.000
SG05674,SG05675,5.000
SG05675,SG05676,6.000
SG05676,SG05677,7.000
SG05677,SG05678,8.000
SG05678,SG05679,9.000
SG05679,SG05680,10.000
SG05680,SG05681,11.000
SG05681,SG05682,4.000
SG05682,SG05683,5.000
SG05683,SG05684,6.000
SG05684,SG05685,7.000
SG05685,SG05686,8.000
SG05686,SG05687,9.000
SG05687,SG05688,10.000
SG05688,SG05689,11.000
SG05689,SG05690,4.000
SG05690,SG05691,5.000
SG05691,SG05692,6.000
SG05692,SG05693,7.000
SG05693,SG05694,8.000
SG05694,SG05695,9.000
SG05695,SG05696,10.000
SG05696,SG05697,11.000
SG05697,SG05698,4.000
SG05698,SG05699,5.000
SG05699,SG05700,6.000
SG05700,SG05701,7.000
SG05701,SG05702,8.000
SG05702,SG05703,9.000
SG05703,SG05704,10.000
SG05704,SG05705,11.000
SG05705,SG05706,4.000
SG05706,SG05707,5.000
SG05707,SG05708,6.000
SG05708,SG05709,7.000
SG05709,SG05710,8.000
SG05710,SG05711,9.000
SG05711,SG05712,10.000
SG05712,SG05713,11.000
SG05713,SG05714,4.000
SG05714,SG05715,5.000
SG05715,SG05716,6.000
SG05716,SG05717,7.000
SG05717,SG05718,8.000
SG05718,SG05719,9.000
SG05719,SG05720,10.000
SG05720,SG05721,11.000
SG05721,SG05722,4.000
SG05722,SG05723,5.000
SG05723,SG05724,6.000
SG05724,SG05725,7.000
SG05725,SG05726,8.000
SG05726,SG05727,9.000
SG05727,SG05728,10.000
SG05728,SG05729,11.000
SG05729,SG05730,4.000
SG05730,SG05731,5.000
SG05731,SG05732,6.000
SG05732,SG05733,7.000
SG05733,SG05734,8.000
SG05734,SG05735,9.000
SG05735,SG05736,10.000
SG05736,SG05737,11.000
SG05737,SG05738,4.000
SG05738,SG05739,5.000
SG05739,SG05740,6.000
SG05740,SG05741,7.000
SG05741,SG05742,8.000
SG05742,SG05743,9.000
SG05743,SG05744,10.000
SG05744,SG05745,11.000
SG05745,SG05746,4.000
SG05746,SG05747,5.000
SG05747,SG05748,6.000
SG05748,SG05749,7.000
SG05749,SG05750,8.000
SG05750,SG05751,9.000
SG05751,SG05752,10.000
SG05752,SG05753,11.000
SG05753,SG05754,4.000
SG05754,SG05755,5.000
SG05755,SG05756,6.000
SG05756,SG05757,7.000
SG05757,SG05758,8.000
SG05758,SG05759,9.000
SG05759,SG05760,10.000
SG05760,SG05761,11.000
SG05761,SG05762,4.000
SG05762,SG05763,5.000
SG05763,SG05764,6.000
SG05764,SG05765,7.000
SG05765,SG05766,8.000
SG05766,SG05767,9.000
SG05767,SG05768,10.000
SG05768,SG05769,11.000
SG05769,SG05770,4.000
SG05770,SG05771,5.000
SG05771,SG05772,6.000
SG05772,SG05773,7.000
SG05773,SG05774,8.000
SG05774,SG05775,9.000
SG05775,SG05776,10.000
SG05776,SG05777,11.000
SG05777,SG05778,4.000
SG05778,SG05779,5.000
SG05779,SG05780,6.000
SG05780,SG05781,7.000
SG05781,SG05782,8.000
SG05782,SG05783,9.000
SG05783,SG05784,10.000
SG05784,SG05785,11.000
SG05785,SG05786,4.000
SG05786,SG05787,5.000
SG05787,SG05788,6.000
SG05788,SG05789,7.000
SG05789,SG05790,8.000
SG05790,SG05791,9.000
SG05791,SG05792,10.000
SG05792,SG05793,11.000
SG05793,SG05794,4.000
SG05794,SG05795,5.000
SG05795,SG05796,6.000
SG05796,SG05797,7.000
SG05797,SG05798,8.000
SG05798,SG05799,9.000
SG05799,SG05800,10.000
SG05800,SG05801,11.000
SG05801,SG05802,4.000
SG05802,SG05803,5.000
SG05803,SG05804,6.000
SG05804,SG05805,7.000
SG05805,SG05806,8.000
SG05806,SG05807,9.000
SG05807,SG05808,10.000
SG05808,SG05809,11.000
SG05809,SG05810,4.000
SG05810,SG05811,5.000
SG05811,SG05812,6.000
SG05812,SG05813,7.000
SG05813,SG05814,8.000
SG05814,SG05815,9.000
SG05815,SG05816,10.000
SG05816,SG05817,11.000
SG05817,SG05818,4.000
SG05818,SG05819,5.000
SG05819,SG05820,6.000
SG05820,SG05821,7.000
SG05821,SG05822,8.000
SG05822,SG05823,9.000
SG05823,SG05824,10.000
SG05824,SG05825,11.000
SG05825,SG05826,4.000
SG05826,SG05827,5.000
SG05827,SG05828,6.000
SG05828,SG05829,7.000
SG05829,SG05830,8.000
SG05830,SG05831,9.000
SG05831,SG05832,10.000
SG05832,SG05833,11.000
SG05833,SG05834,4.000
SG05834,SG05835,5.000
SG05835,SG05836,6.000
SG05836,SG05837,7.000
SG05837,SG05838,8.000
SG05838,SG05839,9.000
SG05839,SG05840,10.000
SG05840,SG05841,11.000
SG05841,SG05842,4.000
SG05842,SG05843,5.000
SG05843,SG05844,6.000
SG05844,SG05845,7.000
SG05845,SG05846,8.000
SG05846,SG05847,9.000
SG05847,SG05848,10.000
SG05848,SG05849,11.000
SG05849,SG05850,4.000
SG05850,SG05851,5.000
SG05851,SG05852,6.000
SG05852,SG05853,7.000
SG05853,SG05854,8.000
SG05854,SG05855,9.000
SG05855,SG05856,10.000
SG05856,SG05857,11.000
SG05857,SG05858,4.000
SG05858,SG05859,5.000
SG05859,SG05860,6.000
SG05860,SG05861,7.000
SG05861,SG05862,8.000
SG05862,SG05863,9.000
SG05863,SG05864,10.000
SG05864,SG05865,11.000
SG05865,SG05866,4.000
SG05866,SG05867,5.000
SG05867,SG05868,6.000
SG05868,SG05869,7.000
SG05869,SG05870,8.000
SG05870,SG05871,9.000
SG05871,SG05872,10.000
SG05872,SG05873,11.000
SG05873,SG05874,4.000
SG05874,SG05875,5.000
SG05875,SG05876,6.000
SG05876,SG05877,7.000
SG05877,SG05878,8.000
SG05878,SG05879,9.000
SG05879,SG05880,10.000
SG05880,SG05881,11.000
SG05881,SG05882,4.000
SG05882,SG05883,5.000
SG05883,SG05884,6.000
SG05884,SG05885,7.000
SG05885,SG05886,8.000
SG05886,SG05887,9.000
SG05887,SG05888,10.000
SG05888,SG05889,11.000
SG05889,SG05890,4.000
SG05890,SG05891,5.000
SG05891,SG05892,6.000
SG05892,SG05893,7.000
SG05893,SG05894,8.000
SG05894,SG05895,9.000
SG05895,SG05896,10.000
SG05896,SG05897,11.000
SG05897,SG05898,4.000
SG05898,SG05899,5.000
SG05899,SG05900,6.000
SG05900,SG05901,7.000
SG05901,SG05902,8.000
SG05902,SG05903,9.000
SG05903,SG05904,10.000
SG05904,SG05905,11.000
SG05905,SG05906,4.000
SG05906,SG05907,5.000
SG05907,SG05908,6.000
SG05908,SG05909,7.000
SG05909,SG05910,8.000
SG05910,SG05911,9.000
SG05911,SG05912,10.000
SG05912,SG05913,11.000
SG05913,SG05914,4.000
SG05914,SG05915,5.000
SG05915,SG05916,6.000
SG05916,SG05917,7.000
SG05917,SG05918,8.000
SG05918,SG05919,9.000
SG05919,SG05920,10.000
SG05920,SG05921,11.000
SG05921,SG05922,4.000
SG05922,SG05923,5.000
SG05923,SG05924,6.000
SG05924,SG05925,7.000
SG05925,SG05926,8.000
SG05926,SG05927,9.000
SG05927,SG05928,10.000
SG05928,SG05929,11.000
SG05929,SG05930,4.000
SG05930,SG05931,5.000
SG05931,SG05932,6.000
SG05932,SG05933,7.000
SG05933,SG05934,8.000
SG05934,SG05935,9.000
SG05935,SG05936,10.000
SG05936,SG05937,11.000
SG05937,SG05938,4.000
SG05938,SG05939,5.000
SG05939,SG05940,6.000
SG05940,SG05941,7.000
SG05941,SG05942,8.000
SG05942,SG05943,9.000
SG05943,SG05944,10.000
SG05944,SG05945,11.000
SG05945,SG05946,4.000
SG05946,SG05947,5.000
SG05947,SG05948,6.000
SG05948,SG05949,7.000
SG05949,SG05950,8.000
SG05950,SG05951,9.000
SG05951,SG05952,10.000
SG05952,SG05953,11.000
SG05953,SG05954,4.000
SG05954,SG05955,5.000
SG05955,SG05956,6.000
SG05956,SG05957,7.000
SG05957,SG05958,8.000
SG05958,SG05959,9.000
SG05959,SG05960,10.000
SG05960,SG05961,11.000
SG05961,SG05962,4.000
SG05962,SG05963,5.000
SG05963,SG05964,6.000
SG05964,SG05965,7.000
SG05965,SG05966,8.000
SG05966,SG05967,9.000
SG05967,SG05968,10.000
SG05968,SG05969,11.000
SG05969,SG05970,4.000
SG05970,SG05971,5.000
SG05971,SG05972,6.000
SG05972,SG05973,7.000
SG05973,SG05974,8.000
SG05974,SG05975,9.000
SG05975,SG05976,10.000
SG05976,SG05977,11.000
SG05977,SG05978,4.000
SG05978,SG05979,5.000
SG05979,SG05980,6.000
SG05980,SG05981,7.000
SG05981,SG05982,8.000
SG05982,SG05983,9.000
SG05983,SG05984,10.000
SG05984,SG05985,11.000
SG05985,SG05986,4.000
SG05986,SG05987,5.000
SG05987,SG05988,6.000
SG05988,SG05989,7.000
SG05989,SG05990,8.000
SG05990,SG05991,9.000
SG05991,SG05992,10.000
SG05992,SG05993,11.000
SG05993,SG05994,4.000
SG05994,SG05995,5.000
SG05995,SG05996,6.000
SG05996,SG05997,7.000
SG05997,SG05998,8.000
SG05998,SG05999,9.000
SG05999,SG06000,10.000
SG06000,SG06001,11.000
SG06001,SG06002,4.000
SG06002,SG06003,5.000
SG06003,SG06004,6.000
SG06004,SG06005,7.000
SG06005,SG06006,8.000
SG06006,SG06007,9.000
SG06007,SG06008,10.000
SG06008,SG06009,11.000
SG06009,SG06010,4.000
SG06010,SG06011,5.000
SG06011,SG06012,6.000
SG06012,SG06013,7.000
SG06013,SG06014,8.000
SG06014,SG06015,9.000
SG06015,SG06016,10.000
SG06016,SG06017,11.000
SG06017,SG06018,4.000
SG06018,SG06019,5.000
SG06019,SG06020,6.000
SG06020,SG06021,7.000
SG06021,SG06022,8.000
SG06022,SG06023,9.000
SG06023,SG06024,10.000
SG06024,SG06025,11.000
SG06025,SG06026,4.000
SG06026,SG06027,5.000
SG06027,SG06028,6.000
SG06028,SG06029,7.000
SG06029,SG06030,8.000
SG06030,SG06031,9.000
SG06031,SG06032,10.000
SG06032,SG06033,11.000
SG06033,SG06034,4.000
SG06034,SG06035,5.000
SG06035,SG06036,6.000
SG06036,SG06037,7.000
SG06037,SG06038,8.000
SG06038,SG06039,9.000
SG06039,SG06040,10.000
SG06040,SG06041,11.000
SG06041,SG06042,4.000
SG06042,SG06043,5.000
SG06043,SG06044,6.000
SG06044,SG06045,7.000
SG06045,SG06046,8.000
SG06046,SG06047,9.000
SG06047,SG06048,10.000
SG06048,SG06049,11.000
SG06049,SG06050,4.000
SG06050,SG06051,5.000
SG06051,SG06052,6.000
SG06052,SG06053,7.000
SG06053,SG06054,8.000
SG06054,SG06055,9.000
SG06055,SG06056,10.000
SG06056,SG06057,11.000
SG06057,SG06058,4.000
SG06058,SG06059,5.000
SG06059,SG06060,6.000
SG06060,SG06061,7.000
SG06061,SG06062,8.000
SG06062,SG06063,9.000
SG06063,SG06064,10.000
